Godina,Mesec,Trošak,Amount (RSD)
2024,Novembar,Cargo,1588.82
2024,Novembar,Women secret,2378.3
2024,Decembar,Rossen,3390.0
2024,Novembar,Shop&Go,154.98
2024,Novembar,Shop&Go,392.4
2024,Novembar,Shop&Go,421.2
2024,Novembar,Maxi,1420.44
2024,Novembar,Loto,680.0
2024,Novembar,Shop&Go,271.8
2024,Novembar,Shop&Go,448.2
2024,Novembar,Lidl,1679.91
2024,Decembar,Infostan,6871.48
2024,Decembar,Naknada,15.0
2024,Decembar,Pozamanterija,2128.0
2024,Decembar,Pozamanterija,300.0
2024,Decembar,Apoteka,514.48
2024,Decembar,ATM,10000.0
2024,Decembar,Lidl,1108.93
2024,Decembar,Wolt,2243.67
2024,Decembar,Impresivna,3200.0
2024,Decembar,Maxi,1516.91
2024,Decembar,Donacija,1000.0
2024,Decembar,Poklon,515.0
2024,Decembar,Wolt,1292.0
2024,Decembar,Wolt,1811.0
2024,Decembar,Maxi,2361.9
2024,Decembar,Pozamanterija,3806.0
2024,Decembar,Poklon,3850.0
2024,Decembar,Maxi,1494.94
2024,Decembar,Udemy,16515.77
2024,Decembar,Poklon,500.0
2024,Decembar,A1 racun,1619.34
2024,Decembar,Shop&Go,131.98
2024,Decembar,Shop&Go,327.6
2024,Decembar,Maxi,1030.92
2024,Decembar,Loto,680.0
2024,Decembar,Shop&Go,279.0
2024,Decembar,Maxi,1073.92
2024,Decembar,Shop&Go,121.98
2024,Decembar,Shop&Go,282.6
2024,Decembar,McDonald's,1670.0
2024,Decembar,Putarina,300.0
2024,Decembar,Netflix,598.39
2024,Decembar,Kafić,634.0
2024,Decembar,Poklon,1815.0
2024,Decembar,Maxi,2240.92
2024,Decembar,Shop&Go,383.4
2024,Decembar,Poklon,5497.1
2024,Decembar,Maxi,1562.3
2024,Decembar,Shop&Go,136.4
2024,Decembar,Shop&Go,142.98
2024,Decembar,Shop&Go,150.7
2024,Decembar,Shop&Go,332.39
2024,Decembar,Maxi,2034.68
2024,Decembar,Wolt,2022.85
2024,Decembar,Odrzavanje racuna,475.0
2024,Decembar,Wolt,1292.0
2024,Decembar,Lidl,3190.67
2024,Decembar,Apoteka,500.7
2024,Decembar,Loto,720.0
2024,Decembar,Maxi,1007.9
2024,Decembar,Apoteka,1635.87
2024,Decembar,Maxi,2239.97
2024,Decembar,Apoteka,769.05
2024,Decembar,Maxi,3808.94
2024,Decembar,Maxi,2491.95
2024,Decembar,Wolt,3290.2
